Only Administrator can save a standard report. Please rename and save.,只有管理员可以保存一个标准的报告。请重新命名并保存。,
Only Administrator is allowed to use Recorder,只允许管理员使用记录器,
Only Allow Edit For,只允许编辑,
Only Send Records Updated in Last X Hours,只发送记录在最后X小时更新,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,只有必填字段所必需的新记录。如果你愿意，你可以删除非强制性列。,
Only standard DocTypes are allowed to be customized from Customize Form.,只允许从“自定义表单”自定义标准DocType。,
Only users involved in the document are listed,仅列出文档中涉及的用户,
Only {0} emailed reports are allowed per user,每个用户只允许{0}个电子邮件报告,
Oops! Something went wrong,糟糕！出错了,
"Oops, you are not allowed to know that",哎呀，你不允许知道这个,
Open Link,打开链接,
Open Source Applications for the Web,为Web的开源应用程序,
Open Translation,打开翻译,
Open a dialog with mandatory fields to create a new record quickly,打开包含必填字段的对话框以快速创建新记录,
Open a module or tool,打开一个模块或工具,
Open your authentication app on your mobile phone.,在您的手机上打开您的认证应用程序。,
Open {0},打开{0},
Opened,开业,
Operator must be one of {0},运算符必须是{0}之一,
Option 1,选项1,
Option 2,选项2,
Option 3,选项3,
Optional: Always send to these ids. Each Email Address on a new row,可选：总是发送给这些ID。在新行的每个电子邮件地址,
Optional: The alert will be sent if this expression is true,可选：警报会在这个表达式为true发送,
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',选择“动态链接”类型的字段都必须指向另一个链接字段的选项为'的文件类型“,
Options Help,选项帮助,
Options for select. Each option on a new line.,选择选项。在新的一行每个选项。,
Options not set for link field {0},对于链接字段没有设置选项{0},
Or login with,或用...登录,
Order,订购,
Org History,组织历史,
Org History Heading,组织历史航向,
Orientation,方向,
Original Value,原始值,
Outgoing email account not correct,发出电子邮件帐户不正确,
Outlook.com,Outlook.com,
Output,产量,
PDF,PDF,
PDF Page Size,PDF页面大小,
PDF Settings,PDF设置,
PDF generation failed,PDF生成失败,
PDF generation failed because of broken image links,PDF生成，因为破碎的图像链接失败,
"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",尚不支持通过“原始打印”进行PDF打印。请在“打印机设置”中删除打印机映射，然后重试。,
Page HTML,页面的HTML,
Page Length,页面长度,
Page Name,网页名称,
Page Settings,页面设置,
Page has expired!,页已过期！,
Page not found,找不到网页,
Page to show on the website\n,在网站上显示页面,
Pages in Desk (place holders),主页（桌面）中的网页（占位符）,
Parent,上级,
Parent Error Snapshot,上级错误快照,
Parent Label,上级标签,
Parent Table,上级表,
Parent is required to get child table data,上级表需要获取子表数据,
Parent is the name of the document to which the data will get added to.,Parent是将数据添加到的文档的名称。,
Partial Success,部分成功,
Partially Successful,部分成功,
Participants,参与者,
Passive,被动,
Password Reset,密码重置,
Password Updated,密码更新,
Password for Base DN,密码基础DN,
Password is required or select Awaiting Password,需要密码，或者选择等待密码,
Password not found,密码未找到,
Password reset instructions have been sent to your email,密码重置说明已发送到您的电子邮件,
Paste,粘贴,
Patch,补丁,
Patch Log,补丁日志,
Path to CA Certs File,CA Certs文件的路径,
Path to Server Certificate,服务器证书的路径,
Path to private Key File,私钥文件的路径,
PayPal Settings,贝宝设置,
PayPal payment gateway settings,贝宝支付网关设置,
Payment Cancelled,付款已取消,
Payment Success,支付成功,
Pending Approval,待批准,
Pending Verification,待验证,
Percent,百分之,
Percent Complete,完成百分比,
Perm Level,权限等级,
Permanent,常驻,
Permanently Cancel {0}?,永久取消{0} ？,
Permanently Submit {0}?,永久提交{0} ？,
Permanently delete {0}?,永久删除{0} ？,
Permission Error,权限错误,
Permission Level,权限级别,
Permission Levels,权限级别,
Permission Rules,权限规则,
Permissions,权限,
Permissions are automatically applied to Standard Reports and searches.,权限会自动应用于标准报告和搜索。,
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",权限是根据角色和文件类型（也称DocTypes）设置的，如设置权利如喜欢读权限，写，创建，删除，提交，取消，修改，报表，导入，导出，打印，电子邮件和设置用户权限,
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,在更高级别的权限是现场级的权限。所有领域都对他们权限级别设置，并在该权限适用于该领域中定义的规则。要隐藏或使某些领域的只读某些角色，这是在的情况下非常有用。,
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",0级权限是文档级的权限，也就是说，它们是主要用于访问文件。,
Permissions get applied on Users based on what Roles they are assigned.,权限基于角色的分配,
Personal,个人,
Personal Data Deletion Request,个人数据删除请求,
Personal Data Download Request,个人资料下载请求,
Phone No.,电话号码,
Pick Columns,摘列,
Plant,厂,
Please Duplicate this Website Theme to customize.,请复制此网址主题定制。,
Please Enter Your Password to Continue,请输入您的密码以继续,
Please Install the ldap3 library via pip to use ldap functionality.,请通过pip安装ldap3库以使用ldap功能。,
Please Update SMS Settings,请更新短信设置,
Please add a subject to your email,请在您的电子邮件中添加主题,
Please ask your administrator to verify your sign-up,请向管理员询问，以确认您的注册,
Please attach a file first.,请附上文件第一。,
Please attach an image file to set HTML,请附上图像文件以设置HTML,
Please check your email for verification,请检查您的电子邮件验证,
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,请查看您注册的电子邮件地址以获取有关如何继续的说明。不要关闭这个窗口，因为你必须返回它。,
Please close this window,请关闭此窗口,
Please confirm your action to {0} this document.,请确认您对{0}此文档的操作。,
Please do not change the rows above {0},请不要更改上面的行{0},
Please do not change the template headings.,请不要更改模板标题。,
Please duplicate this to make changes,请复制此做出改变,
Please enable developer mode to create new connection,请启用开发人员模式以创建新的连接,
Please ensure that your profile has an email address,请确保您的个人资料有一个电子邮件地址，,
Please enter Access Token URL,请输入访问令牌URL,
Please enter Authorize URL,请输入授权网址,
Please enter Base URL,请输入基本网址,
Please enter Client ID before social login is enabled,在启用社交登录之前，请输入客户端ID,
Please enter Client Secret before social login is enabled,在启用社交登录之前，请输入客户端密码,
Please enter Redirect URL,请输入重定向网址,
Please enter the password,请输入密码,
Please enter valid mobile nos,请输入有效的手机号,
Please enter values for App Access Key and App Secret Key,为App访问键和App保密密钥请输入值,
Please make sure that there are no empty columns in the file.,请确保没有空列在文件中。,
Please make sure the Reference Communication Docs are not circularly linked.,请确保参考通信文档不是循环链接的。,
Please refresh to get the latest document.,请刷新以获得最新的文档。,
Please save before attaching.,请加附件前保存。,
Please save the Newsletter before sending,请在发送之前保存通讯,
Please save the document before assignment,请在指派前保存文件,
Please save the document before removing assignment,请删除分配之前保存的文档,
Please save the report first,请先保存报表,
Please select DocType first,请首先选择的文件类型,
Please select Entity Type first,请先选择实体类型,
Please select Minimum Password Score,请选择最低密码分数,
Please select a Amount Field.,请选择一个金额字段。,
Please select a file or url,请选择一个文件或URL,
Please select a new name to rename,请选择一个新名称进行重命名,
Please select a valid csv file with data,请选择与数据的有效csv文件,
Please select another payment method. PayPal does not support transactions in currency '{0}',请选择其他付款方式。贝宝不支持货币交易“{0}”,
Please select another payment method. Razorpay does not support transactions in currency '{0}',请选择其他付款方式。 Razorpay不支持货币交易“{0}”,
Please select atleast 1 column from {0} to sort/group,请从{0}到排序/组选择至少 1列,
Please select document type first.,请先选择文件类型。,
Please select the Document Type.,请选择文件类型。,
Please set Base URL in Social Login Key for Frappe,请在Frappe的社交登录密钥中设置基本网址,
Please set Dropbox access keys in your site config,请在您的网站配置设置Dropbox的访问键,
